input   wi  wo
14 0.47 0.30
14 0.47 0.37
14 0.47 0.37
14 0.47 0.37
14 0.47 0.30
14 0.47 0.37
14 0.47 0.37
14 0.47 0.27
14 0.47 0.37
14 0.47 0.30
14 0.47 0.37
14 0.47 0.37
14 0.47 0.37
14 0.47 0.30
14 0.47 0.37
14 0.47 0.37
14 0.47 0.30
14 0.47 0.37
14 0.47 0.30
14 0.47 0.37
14 0.47 0.37
15 0.50 0.37
15 0.50 0.30
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.34
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.34
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.34
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.34
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.37
15 0.50 0.34
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.37
15 0.50 0.45
16 0.53 0.37
16 0.53 0.37
16 0.53 0.37
16 0.53 0.37
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.34
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.37
16 0.53 0.41
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.34
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.41
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
16 0.53 0.37
16 0.53 0.41
16 0.53 0.37
16 0.53 0.45
16 0.53 0.45
17 0.57 0.37
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.37
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.52
17 0.57 0.45
17 0.57 0.41
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.52
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.52
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.41
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.52
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.52
17 0.57 0.45
17 0.57 0.41
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.52
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.52
17 0.57 0.41
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.52
17 0.57 0.37
17 0.57 0.52
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.45
17 0.57 0.41
18 0.60 0.52
18 0.60 0.45
18 0.60 0.45
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.52
18 0.60 0.41
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.52
18 0.60 0.41
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.52
18 0.60 0.45
18 0.60 0.45
18 0.60 0.52
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.41
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.52
18 0.60 0.45
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.48
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.45
18 0.60 0.52
18 0.60 0.52
18 0.60 0.45
19 0.63 0.52
19 0.63 0.45
19 0.63 0.52
19 0.63 0.52
19 0.63 0.41
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.48
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.60
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.48
19 0.63 0.52
19 0.63 0.52
19 0.63 0.60
19 0.63 0.45
19 0.63 0.52
19 0.63 0.60
19 0.63 0.45
19 0.63 0.52
19 0.63 0.52
19 0.63 0.60
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.48
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.60
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.48
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
19 0.63 0.52
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.52
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.52
20 0.67 0.54
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.54
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.54
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.48
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.54
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
20 0.67 0.52
20 0.67 0.60
21 0.70 0.60
21 0.70 0.52
21 0.70 0.60
21 0.70 0.52
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.54
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.52
21 0.70 0.60
21 0.70 0.60
21 0.70 0.67
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.54
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.67
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.54
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.67
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.67
21 0.70 0.60
21 0.70 0.48
21 0.70 0.67
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.60
21 0.70 0.67
21 0.70 0.52
21 0.70 0.60
21 0.70 0.67
21 0.70 0.60
21 0.70 0.60
22 0.73 0.60
22 0.73 0.54
22 0.73 0.60
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.61
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.54
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.61
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.54
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
22 0.73 0.67
22 0.73 0.60
23 0.77 0.67
23 0.77 0.60
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.60
23 0.77 0.61
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.61
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.61
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.61
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.61
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
23 0.77 0.67
24 0.80 0.67
24 0.80 0.67
24 0.80 0.67
24 0.80 0.67
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.67
24 0.80 0.75
24 0.80 0.61
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.61
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.68
24 0.80 0.67
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.67
24 0.80 0.75
24 0.80 0.61
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.68
24 0.80 0.67
24 0.80 0.67
24 0.80 0.75
24 0.80 0.67
24 0.80 0.75
25 0.83 0.67
25 0.83 0.75
25 0.83 0.67
25 0.83 0.75
25 0.83 0.67
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.67
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.68
25 0.83 0.75
25 0.83 0.75
25 0.83 0.67
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.67
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.68
25 0.83 0.67
25 0.83 0.82
25 0.83 0.67
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.67
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.68
25 0.83 0.75
25 0.83 0.75
25 0.83 0.67
25 0.83 0.82
25 0.83 0.67
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.67
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.68
25 0.83 0.67
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.67
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.75
25 0.83 0.67
25 0.83 0.75
25 0.83 0.68
25 0.83 0.75
26 0.87 0.75
26 0.87 0.75
26 0.87 0.75
26 0.87 0.75
26 0.87 0.75
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.68
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.68
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.68
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
26 0.87 0.75
26 0.87 0.82
26 0.87 0.75
27 0.90 0.82
27 0.90 0.68
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.68
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
27 0.90 0.75
27 0.90 0.82
27 0.90 0.82
27 0.90 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.75
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.75
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.90
28 0.93 0.82
28 0.93 0.82
28 0.93 0.82
